IP地址,端口,TLS,数据中心,源IP位置,地区,城市,地区(中文),国家,城市(中文),国旗,网络延迟,下载速度
51.91.253.245,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,196 ms,5904 kB/s
91.107.165.184,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,186 ms,5874 kB/s
91.107.189.179,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,174 ms,5865 kB/s
91.107.168.59,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,174 ms,5847 kB/s
45.38.145.175,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,166 ms,5847 kB/s
91.107.140.170,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,183 ms,5829 kB/s
45.38.145.117,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,161 ms,5825 kB/s
45.38.145.6,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,175 ms,5817 kB/s
45.38.145.187,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,158 ms,5816 kB/s
116.203.195.253,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,184 ms,5815 kB/s
188.165.137.202,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,192 ms,5813 kB/s
45.38.145.33,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,173 ms,5811 kB/s
45.38.145.59,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,153 ms,5767 kB/s
116.202.29.253,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,176 ms,5766 kB/s
91.107.173.45,2096,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,190 ms,5758 kB/s
94.23.167.24,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,216 ms,5755 kB/s
162.19.243.185,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,199 ms,5752 kB/s
51.91.255.23,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,168 ms,5718 kB/s
31.57.108.93,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,190 ms,5704 kB/s
139.144.176.33,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,242 ms,5702 kB/s
194.233.162.180,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,252 ms,5690 kB/s
45.38.145.28,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,182 ms,5669 kB/s
45.38.145.103,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,166 ms,5667 kB/s
45.38.145.116,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,156 ms,5665 kB/s
31.57.93.174,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,231 ms,5654 kB/s
5.178.110.99,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,357 ms,5646 kB/s
45.38.145.45,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,152 ms,5643 kB/s
31.56.237.215,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,249 ms,5615 kB/s
159.69.88.80,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,188 ms,5595 kB/s
46.62.144.136,443,true,FRA,FI,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,202 ms,5593 kB/s
40.160.10.179,443,true,IAD,US,North America,Ashburn,北美洲,美国,阿什本,🇺🇸,282 ms,5591 kB/s
162.19.212.24,2087,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,177 ms,5579 kB/s
91.107.136.138,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,187 ms,5576 kB/s
45.38.145.142,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,183 ms,5568 kB/s
95.182.115.124,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,216 ms,5567 kB/s
54.37.73.185,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,170 ms,5565 kB/s
5.75.197.203,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,194 ms,5560 kB/s
88.99.115.149,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,176 ms,5558 kB/s
195.201.251.241,2083,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,171 ms,5546 kB/s
45.38.145.90,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,173 ms,5525 kB/s
139.162.137.114,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,249 ms,5523 kB/s
135.125.191.59,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,196 ms,5507 kB/s
95.216.100.16,8443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,195 ms,5506 kB/s
91.107.151.5,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,172 ms,5492 kB/s
141.94.222.33,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,196 ms,5492 kB/s
89.19.44.193,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,198 ms,5482 kB/s
47.79.35.30,443,true,NRT,JP,Asia Pacific,Tokyo,亚洲,日本,东京,🇯🇵,88 ms,5482 kB/s
31.56.237.220,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,253 ms,5480 kB/s
37.27.220.78,8443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,204 ms,5465 kB/s
46.8.64.82,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,214 ms,5464 kB/s
138.201.155.233,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,168 ms,5464 kB/s
31.57.93.159,443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,221 ms,5455 kB/s
45.95.80.21,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,172 ms,5434 kB/s
89.19.44.75,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,175 ms,5427 kB/s
91.107.169.45,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,186 ms,5427 kB/s
91.107.189.71,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,174 ms,5425 kB/s
31.56.205.30,8443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,217 ms,5416 kB/s
45.38.145.240,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,209 ms,5411 kB/s
51.195.41.72,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,168 ms,5408 kB/s
46.8.71.32,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,222 ms,5359 kB/s
172.104.154.245,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,239 ms,5339 kB/s
91.107.181.155,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,188 ms,5339 kB/s
31.57.93.172,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,228 ms,5334 kB/s
109.248.163.151,443,true,TLL,FI,Europe,Tallinn,欧洲,爱沙尼亚,塔林,🇪🇪,208 ms,5332 kB/s
45.38.145.7,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,171 ms,5319 kB/s
89.19.44.61,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,187 ms,5314 kB/s
45.38.145.8,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,177 ms,5308 kB/s
128.140.121.191,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,184 ms,5302 kB/s
91.107.183.232,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,185 ms,5267 kB/s
188.166.37.4,8443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,314 ms,5266 kB/s
5.178.96.189,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,371 ms,5266 kB/s
162.19.253.47,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,174 ms,5241 kB/s
45.38.145.176,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,176 ms,5229 kB/s
141.94.220.64,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,194 ms,5228 kB/s
172.104.137.37,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,240 ms,5213 kB/s
31.57.61.110,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,266 ms,5210 kB/s
91.99.215.214,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,185 ms,5210 kB/s
91.99.216.176,2087,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,170 ms,5208 kB/s
91.107.143.101,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,189 ms,5208 kB/s
51.91.254.173,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,187 ms,5193 kB/s
45.95.80.108,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,231 ms,5192 kB/s
91.99.215.118,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,178 ms,5190 kB/s
45.38.145.70,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,161 ms,5176 kB/s
45.38.145.218,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,163 ms,5175 kB/s
91.107.188.134,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,187 ms,5166 kB/s
45.38.145.53,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,188 ms,5163 kB/s
45.38.145.235,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,176 ms,5161 kB/s
49.13.93.94,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,170 ms,5160 kB/s
95.182.97.146,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,183 ms,5159 kB/s
45.38.145.208,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,171 ms,5150 kB/s
45.38.145.107,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,202 ms,5148 kB/s
188.245.177.154,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,167 ms,5138 kB/s
49.13.68.68,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,192 ms,5131 kB/s
91.107.176.41,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,187 ms,5126 kB/s
65.109.213.219,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,245 ms,5123 kB/s
45.38.145.38,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,156 ms,5114 kB/s
47.79.38.17,443,true,NRT,JP,Asia Pacific,Tokyo,亚洲,日本,东京,🇯🇵,88 ms,5111 kB/s
45.38.145.158,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,216 ms,5096 kB/s
91.107.180.239,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,182 ms,5087 kB/s
91.107.165.89,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,197 ms,5084 kB/s
91.107.161.112,2096,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,195 ms,5082 kB/s
91.107.138.247,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,207 ms,5079 kB/s
51.91.253.245,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,192 ms,5074 kB/s
91.107.172.170,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,181 ms,5071 kB/s
162.19.226.175,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,181 ms,5071 kB/s
45.38.145.106,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,154 ms,5071 kB/s
51.91.249.154,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,196 ms,5071 kB/s
188.245.78.127,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,178 ms,5070 kB/s
91.107.156.154,2087,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,177 ms,5067 kB/s
91.98.73.200,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,193 ms,5067 kB/s
65.21.122.159,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,206 ms,5060 kB/s
195.133.88.80,443,true,DUS,DE,Europe,Düsseldorf,欧洲,德国,杜塞尔多夫,🇩🇪,170 ms,5059 kB/s
152.228.135.111,2053,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,189 ms,5058 kB/s
152.70.155.147,443,true,LAX,US,North America,Los Angeles,北美洲,美国,洛杉矶,🇺🇸,275 ms,5057 kB/s
45.38.145.40,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,151 ms,5057 kB/s
91.199.32.86,2053,true,LHR,GB,Europe,London,欧洲,英国,伦敦,🇬🇧,190 ms,5051 kB/s
91.107.174.9,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,179 ms,5048 kB/s
88.99.69.225,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,182 ms,5043 kB/s
188.215.31.110,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,222 ms,5034 kB/s
45.38.145.144,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,171 ms,5021 kB/s
45.38.145.200,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,177 ms,5019 kB/s
91.107.139.102,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,217 ms,5006 kB/s
78.47.176.97,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,179 ms,5004 kB/s
45.38.145.47,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,176 ms,5004 kB/s
87.98.235.90,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,189 ms,5002 kB/s
65.109.237.204,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,225 ms,4998 kB/s
51.91.254.22,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,203 ms,4995 kB/s
91.107.178.61,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,206 ms,4988 kB/s
91.99.190.190,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,198 ms,4986 kB/s
37.27.90.102,8443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,230 ms,4986 kB/s
45.38.145.113,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,174 ms,4986 kB/s
51.195.116.164,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,181 ms,4977 kB/s
143.42.29.195,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,277 ms,4964 kB/s
45.112.195.198,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,183 ms,4963 kB/s
45.38.145.109,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,168 ms,4960 kB/s
91.99.165.137,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,175 ms,4956 kB/s
45.38.145.188,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,173 ms,4951 kB/s
95.85.45.175,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,254 ms,4938 kB/s
46.8.228.74,2053,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,231 ms,4936 kB/s
31.58.226.196,2053,true,LAX,US,North America,Los Angeles,北美洲,美国,洛杉矶,🇺🇸,195 ms,4931 kB/s
91.107.190.140,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,170 ms,4929 kB/s
45.38.145.72,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,183 ms,4928 kB/s
51.91.100.159,2053,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,216 ms,4928 kB/s
91.107.191.89,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,232 ms,4924 kB/s
136.243.204.103,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,191 ms,4917 kB/s
49.12.66.71,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,279 ms,4915 kB/s
91.107.165.207,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,167 ms,4915 kB/s
37.27.197.222,8443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,214 ms,4915 kB/s
188.130.206.254,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,232 ms,4910 kB/s
45.38.145.132,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,181 ms,4900 kB/s
141.94.206.218,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,200 ms,4890 kB/s
91.107.182.33,2083,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,174 ms,4881 kB/s
45.95.80.203,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,201 ms,4873 kB/s
159.69.46.179,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,189 ms,4872 kB/s
91.107.190.167,2087,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,196 ms,4870 kB/s
5.39.249.100,2053,true,DUS,DE,Europe,Düsseldorf,欧洲,德国,杜塞尔多夫,🇩🇪,265 ms,4867 kB/s
46.8.70.161,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,226 ms,4864 kB/s
79.76.56.219,443,true,ARN,SE,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,281 ms,4855 kB/s
193.164.155.186,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,218 ms,4848 kB/s
45.38.145.43,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,158 ms,4846 kB/s
217.60.249.83,8443,true,LAX,US,North America,Los Angeles,北美洲,美国,洛杉矶,🇺🇸,177 ms,4830 kB/s
172.237.108.190,443,true,LHR,GB,Europe,London,欧洲,英国,伦敦,🇬🇧,244 ms,4826 kB/s
91.107.233.151,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,227 ms,4823 kB/s
91.107.178.219,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,172 ms,4806 kB/s
47.250.139.59,443,true,KUL,MY,Asia Pacific,Kuala Lumpur,亚洲,马来西亚,吉隆坡,🇲🇾,289 ms,4795 kB/s
54.36.103.135,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,209 ms,4791 kB/s
116.203.122.202,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,178 ms,4789 kB/s
45.38.145.115,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,162 ms,4783 kB/s
185.92.183.157,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,236 ms,4778 kB/s
45.38.145.203,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,170 ms,4770 kB/s
45.38.145.241,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,179 ms,4768 kB/s
45.38.145.226,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,164 ms,4763 kB/s
188.245.194.252,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,178 ms,4762 kB/s
51.91.249.209,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,195 ms,4759 kB/s
5.75.233.144,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,183 ms,4758 kB/s
51.195.100.48,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,175 ms,4753 kB/s
31.57.105.238,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,222 ms,4747 kB/s
31.57.105.39,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,220 ms,4742 kB/s
94.23.164.46,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,216 ms,4738 kB/s
45.38.145.135,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,164 ms,4733 kB/s
188.165.137.201,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,199 ms,4729 kB/s
45.38.145.89,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,170 ms,4727 kB/s
31.57.63.69,2053,true,LAX,US,North America,Los Angeles,北美洲,美国,洛杉矶,🇺🇸,173 ms,4720 kB/s
188.245.66.87,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,176 ms,4719 kB/s
5.75.197.38,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,219 ms,4713 kB/s
95.169.162.108,2053,true,KBP,PL,Europe,Kyiv,欧洲,乌克兰,基辅,🇺🇦,211 ms,4699 kB/s
91.107.174.216,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,209 ms,4680 kB/s
135.125.191.9,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,186 ms,4661 kB/s
45.38.145.213,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,168 ms,4656 kB/s
91.107.132.61,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,177 ms,4652 kB/s
65.109.204.112,2053,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,199 ms,4652 kB/s
159.69.250.58,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,169 ms,4636 kB/s
161.33.146.137,443,true,SIN,SG,Asia Pacific,Singapore,亚洲,新加坡,新加坡,🇸🇬,257 ms,4633 kB/s
45.38.145.86,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,167 ms,4633 kB/s
152.228.191.232,443,true,AMS,FR,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,189 ms,4629 kB/s
5.75.196.98,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,199 ms,4629 kB/s
45.38.143.54,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,228 ms,4628 kB/s
5.75.139.127,2083,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,173 ms,4621 kB/s
194.87.29.167,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,181 ms,4617 kB/s
91.199.32.81,2053,true,LHR,GB,Europe,London,欧洲,英国,伦敦,🇬🇧,175 ms,4613 kB/s
51.91.253.83,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,241 ms,4609 kB/s
91.107.190.144,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,186 ms,4601 kB/s
45.38.145.141,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,170 ms,4596 kB/s
45.38.145.39,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,183 ms,4594 kB/s
91.199.32.250,2053,true,LHR,GB,Europe,London,欧洲,英国,伦敦,🇬🇧,201 ms,4592 kB/s
91.107.141.129,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,212 ms,4590 kB/s
188.245.165.71,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,182 ms,4584 kB/s
178.128.194.185,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,240 ms,4583 kB/s
87.98.235.174,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,175 ms,4580 kB/s
109.248.162.61,2053,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,297 ms,4566 kB/s
51.195.42.76,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,192 ms,4562 kB/s
45.38.145.81,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,174 ms,4550 kB/s
45.38.145.189,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,170 ms,4547 kB/s
31.56.204.194,443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,212 ms,4543 kB/s
45.38.145.92,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,186 ms,4516 kB/s
